datetime,date,hour,temperature,linear_prediction_MWh,random_forest_prediction_MWh,gradient_boosting_prediction_MWh,seasonal_prediction_MWh,predicted_imbalance_MWh,lower_bound_MWh,upper_bound_MWh,confidence_interval,selected_model,weather_mode,expected_recursive_MAE_MWh,estimated_imbalance_price_EUR_MWh,estimated_error_cost_EUR
2026-08-01 10:00:00,2026-08-01,11,27.7,0.35722054478275794,0.2626608620000004,0.43566726236101017,0.13691074999999997,0.2626608620000004,-2.722424343000001,3.2477460670000013,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,37.932,28.103775555730763
2026-08-01 11:00:00,2026-08-01,12,29.5,0.2144662655012293,0.21103133400000007,0.21446414014624318,0.14808224999999942,0.21103133400000007,-2.227089696000001,2.6491523640000008,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,34.75566666666667,25.750433810233922
2026-08-01 12:00:00,2026-08-01,13,30.7,0.14281196856789102,0.09596588249999989,0.10889243993189503,0.25317774999999987,0.09596588249999989,-1.9581876375,2.1501194024999997,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,29.455166666666667,21.823299403053944
2026-08-01 13:00:00,2026-08-01,14,31.5,0.02516026128530549,0.05613787799999986,-0.05435148735362752,0.008472999999999065,0.05613787799999986,-2.331524111999999,2.443799867999999,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,33.6455,24.927912592542953
2026-08-01 14:00:00,2026-08-01,15,33.0,-0.04084523809279825,0.0287864824999998,-0.05435148735362752,-0.02295199999999975,0.0287864824999998,-2.0832787675,2.1408517324999994,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,32.3995,24.004752613041727
2026-08-01 15:00:00,2026-08-01,16,32.9,-0.06252873775950682,-0.009531151500000124,-0.08674323362752381,0.3983335,-0.009531151500000124,-1.9917183214999996,1.9726560184999995,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,42.68333333333333,31.624033005653306
2026-08-01 16:00:00,2026-08-01,17,32.8,-0.08527081462135702,-0.0036263710000001715,-0.011380159435957507,0.30671199999999943,-0.0036263710000001715,-2.350637910999999,2.3433851689999985,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,67.2505,49.825818781257816
2026-08-01 17:00:00,2026-08-01,18,32.4,-0.07796798040588496,-0.03638177950000017,-0.02440528589439312,0.98262525,-0.03638177950000017,-2.2362524695000006,2.1634889105000004,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,82.6125,61.20750706785319
2026-08-01 18:00:00,2026-08-01,19,31.2,-0.10041088852458538,-0.0666321035,-0.003451967559738131,0.5043610000000003,-0.0666321035,-1.8370428134999992,1.7037786064999993,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,126.61999999999999,93.81261364722737
2026-08-01 19:00:00,2026-08-01,20,29.2,-0.09879340789970673,-0.1280902365,0.14850099464522687,0.6600847500000007,-0.1280902365,-1.9332495765000024,1.6770691035000023,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,127.72533333333334,94.63155385376191
2026-08-01 20:00:00,2026-08-01,21,26.8,-0.10999610725183709,-0.08228064099999977,0.025133187504670137,0.6778870000000005,-0.08228064099999977,-1.7165108009999992,1.5519495189999999,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,135.485,100.38068204070923
2026-08-01 21:00:00,2026-08-01,22,24.8,-0.0723757330598368,0.044943794000000155,0.15172591351853523,0.4714349999999996,0.044943794000000155,-1.470584816000002,1.5604724040000022,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,129.78883333333334,96.16039865127458
2026-08-01 22:00:00,2026-08-01,23,23.5,0.03646266888942307,0.1349094075,0.08857890173807402,0.37769400000000086,0.1349094075,-1.4538586074999984,1.7236774224999982,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,114.98150000000001,85.18966226566637
2026-08-01 23:00:00,2026-08-01,24,22.3,0.1229187333825478,0.22134421649999986,0.15553149376280398,0.4170740000000004,0.22134421649999986,-1.1779640535000002,1.6206524865,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,104.29433333333333,77.27155266620713
2026-08-02 00:00:00,2026-08-02,1,21.2,0.20205447401696142,0.27398555750000003,-0.48435495161284337,0.730111,0.27398555750000003,-0.9552009525000005,1.5031720675000007,nominal_90,random_forest,available_weather=672;climatology_fallback=72,0.7408988599528303,100.29383333333334,74.30758677696585
