datetime,date,hour,temperature,linear_prediction_MWh,random_forest_prediction_MWh,gradient_boosting_prediction_MWh,seasonal_prediction_MWh,predicted_imbalance_MWh,predicted_MWh,lower_bound_MWh,upper_bound_MWh,confidence_interval,selected_model,weather_mode,expected_error_MWh,estimated_imbalance_price_EUR_MWh,estimated_error_cost_EUR
2026-07-01 21:00:00,2026-07-01,22,20.1,-0.3913877497371536,-0.52136376,-0.45358720970664,-0.5443359999999995,-0.45358720970664,-0.45358720970664,-2.18140707052328,1.2742326511100002,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,106.30433333333333,83.57203578967984
2026-07-01 22:00:00,2026-07-01,23,19.3,-0.46114237914250356,-0.5728560099999999,-0.47186584286475,-0.613632,-0.47186584286475,-0.47186584286475,-2.19968570368139,1.2559540179518902,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,103.35,81.24946206830778
2026-07-01 23:00:00,2026-07-01,24,18.4,-0.437902566966649,-0.5489614399999999,-0.47186584286475,-0.25765300000000035,-0.47186584286475,-0.47186584286475,-2.19968570368139,1.2559540179518902,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,100.27566666666667,78.83254934888832
2026-07-02 00:00:00,2026-07-02,1,17.8,-0.459610241180498,-0.48849373,-0.5296277974936449,-0.6771520000000004,-0.5296277974936449,-0.5296277974936449,-2.257447658310285,1.1981920633229954,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,89.09366666666666,70.04172704750644
2026-07-02 01:00:00,2026-07-02,2,17.6,-0.4844219692542593,-0.5097078599999998,-0.5421028979145238,-0.5357169999999991,-0.5421028979145238,-0.5421028979145238,-2.269922758731164,1.1857169629021165,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,86.52533333333334,68.02261043652011
2026-07-02 02:00:00,2026-07-02,3,17.6,-0.47487345021335425,-0.5055446399999993,-0.4386873411546974,-0.2991470000000005,-0.4386873411546974,-0.4386873411546974,-2.1665072019713376,1.2891325196619428,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,88.941,69.92170687776839
2026-07-02 03:00:00,2026-07-02,4,17.1,-0.40402834615891003,-0.5148921099999999,-0.4028128599546295,-0.37350699999999915,-0.4028128599546295,-0.4028128599546295,-2.1306327207712696,1.3250070008620107,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,84.279,66.25663680362759
2026-07-02 04:00:00,2026-07-02,5,17.2,-0.3794736389001744,-0.4831635999999997,-0.3887613435788158,-0.4231259999999999,-0.3887613435788158,-0.3887613435788158,-2.116581204395456,1.3390585172378244,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,75.898,59.66784394833501
2026-07-02 05:00:00,2026-07-02,6,17.0,-0.3487034832534478,-0.46151034999999996,-0.35339089348606073,-0.26546700000000073,-0.35339089348606073,-0.35339089348606073,-2.0812107543027007,1.3744289673305794,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,73.53,57.80622105353334
2026-07-02 06:00:00,2026-07-02,7,17.7,-0.3096580725592908,-0.42112140000000003,-0.35339089348606073,-0.07608800000000113,-0.35339089348606073,-0.35339089348606073,-2.0812107543027007,1.3744289673305794,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,54.082,42.51701410332096
2026-07-02 07:00:00,2026-07-02,8,19.1,-0.2696509113396459,-0.43618115999999996,-0.36386763300630887,0.29408400000000035,-0.36386763300630887,-0.36386763300630887,-2.091687493822949,1.3639522278103313,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,49.40566666666667,38.84067575996895
2026-07-02 08:00:00,2026-07-02,9,17.2,-0.22056405189077732,-0.4120017900000002,-0.4302489489281236,0.532994,-0.4302489489281236,-0.4302489489281236,-2.158068809744764,1.2975709118885166,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,46.70933333333333,36.72093088439875
2026-07-02 09:00:00,2026-07-02,10,18.5,-0.34231286545240724,-0.49034966999999985,-0.44298179347514344,-0.04666199999999954,-0.44298179347514344,-0.44298179347514344,-2.1708016542917834,1.2848380673414967,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.81733333333333,28.94425281202622
2026-07-02 10:00:00,2026-07-02,11,20.0,-0.43179280532871667,-0.5371329300000001,-0.47365521491257284,-0.5677229999999989,-0.47365521491257284,-0.47365521491257284,-2.201475075729213,1.2541646459040674,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.884,28.996663366496993
2026-07-02 11:00:00,2026-07-02,12,21.8,-0.45710644364300723,-0.5575488400000002,-0.5051763258845287,-0.4094669999999998,-0.5051763258845287,-0.5051763258845287,-2.2329961867011687,1.2226435349321116,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,31.804666666666666,25.003503221369193
2026-07-02 12:00:00,2026-07-02,13,23.8,-0.5462406798376498,-0.5819417699999999,-0.5592458619811298,-0.7280280000000006,-0.5592458619811298,-0.5592458619811298,-2.28706572279777,1.1685739988355104,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,24.10666666666667,18.95165649662964
2026-07-02 13:00:00,2026-07-02,14,23.5,-0.5883848187897294,-0.55627506,-0.5650641078398674,-0.7778140000000009,-0.5650641078398674,-0.5650641078398674,-2.2928839686565077,1.1627557529767727,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,25.945333333333334,20.397139588933413
2026-07-02 14:00:00,2026-07-02,15,25.3,-0.6351507666349916,-0.61724969,-0.7894283543995888,-0.7804720000000005,-0.7894283543995888,-0.7894283543995888,-2.517248215216229,0.9383915064170514,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,26.921333333333333,21.164430106385453
2026-07-02 15:00:00,2026-07-02,16,25.6,-0.7668560093217083,-0.6996611200000001,-0.986348975139614,-1.3346809999999993,-0.986348975139614,-0.986348975139614,-2.7141688359562544,0.7414708856770262,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,32.778666666666666,25.76922142218711
2026-07-02 16:00:00,2026-07-02,17,26.4,-0.905925382898914,-1.0011304799999992,-1.1975563886475145,-1.3816899999999996,-1.1975563886475145,-1.1975563886475145,-2.9253762494641546,0.5302634721691257,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,61.599333333333334,48.42682822544474
2026-07-02 17:00:00,2026-07-02,18,25.3,-0.9028706233465329,-0.9218363,-1.0437972680138672,-0.21341099999999968,-1.0437972680138672,-1.0437972680138672,-2.771617128830507,0.684022592802773,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,76.64433333333334,60.25458010563526
2026-07-02 18:00:00,2026-07-02,19,21.9,-0.7431878967090115,-0.96612838,-0.6993049957399566,0.10291800000000005,-0.6993049957399566,-0.6993049957399566,-2.427124856556597,1.0285148650766835,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,112.38000000000001,88.34847167137329
2026-07-02 19:00:00,2026-07-02,20,21.2,-0.5236529956806149,-0.49448199000000004,-0.5019254276735201,-0.3750159999999989,-0.5019254276735201,-0.5019254276735201,-2.22974528849016,1.22589443314312,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,106.62866666666667,83.82701313718015
2026-07-02 20:00:00,2026-07-02,21,20.6,-0.3600125126977949,-0.5367667199999999,-0.42165160370174865,-0.32357400000000247,-0.42165160370174865,-0.42165160370174865,-2.1494714645183888,1.3061682571148916,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,110.325,86.73291632981186
2026-07-02 21:00:00,2026-07-02,22,19.7,-0.3407380802928117,-0.5140052799999999,-0.3933051361285611,-0.5036769999999997,-0.3933051361285611,-0.3933051361285611,-2.121124996945201,1.334514724688079,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,106.30433333333333,83.57203578967984
2026-07-02 22:00:00,2026-07-02,23,19.2,-0.3138112294936761,-0.5311763899999996,-0.3792536197527475,-0.304945,-0.3792536197527475,-0.3792536197527475,-2.1070734805693876,1.3485662410638928,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,103.35,81.24946206830778
2026-07-02 23:00:00,2026-07-02,24,18.5,-0.3008290848842696,-0.48134040999999983,-0.3999005203240001,-0.23635099999999998,-0.3999005203240001,-0.3999005203240001,-2.1277203811406404,1.3279193404926402,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,100.27566666666667,78.83254934888832
2026-07-03 00:00:00,2026-07-03,1,18.0,-0.33168908377291784,-0.45597711999999996,-0.537572193937839,-0.590306,-0.537572193937839,-0.537572193937839,-2.265392054754479,1.1902476668788013,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,89.09366666666666,70.04172704750644
2026-07-03 01:00:00,2026-07-03,2,17.7,-0.41943151147092883,-0.49050688999999986,-0.46116908259993983,-0.5552729999999997,-0.46116908259993983,-0.46116908259993983,-2.18898894341658,1.2666507782167002,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,86.52533333333334,68.02261043652011
2026-07-03 02:00:00,2026-07-03,3,17.2,-0.35943316979023743,-0.4506267899999999,-0.37794670294452504,-0.5273819999999994,-0.37794670294452504,-0.37794670294452504,-2.1057665637611653,1.349873157872115,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,88.941,69.92170687776839
2026-07-03 03:00:00,2026-07-03,4,17.4,-0.2992672777399008,-0.45042300999999996,-0.3669743220776557,-0.5459060000000004,-0.3669743220776557,-0.3669743220776557,-2.094794182894296,1.3608455387389844,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,84.279,66.25663680362759
2026-07-03 04:00:00,2026-07-03,5,17.1,-0.30219396242907626,-0.43724404,-0.3669743220776557,-0.6692219999999995,-0.3669743220776557,-0.3669743220776557,-2.094794182894296,1.3608455387389844,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,75.898,59.66784394833501
2026-07-03 05:00:00,2026-07-03,6,17.0,-0.3100590815916423,-0.4005740000000001,-0.3732496742891993,-0.7324589999999997,-0.3732496742891993,-0.3732496742891993,-2.1010695351058395,1.3545701865274409,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,73.53,57.80622105353334
2026-07-03 06:00:00,2026-07-03,7,17.4,-0.30186853586149187,-0.38777148000000017,-0.3732496742891993,-0.6022009999999998,-0.3732496742891993,-0.3732496742891993,-2.1010695351058395,1.3545701865274409,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,54.082,42.51701410332096
2026-07-03 07:00:00,2026-07-03,8,18.0,-0.2587295303187218,-0.3829145800000001,-0.3732496742891993,-0.18133899999999958,-0.3732496742891993,-0.3732496742891993,-2.1010695351058395,1.3545701865274409,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,49.40566666666667,38.84067575996895
2026-07-03 08:00:00,2026-07-03,9,18.6,-0.2831203667396466,-0.44143565,-0.40240192637379835,-0.3389570000000002,-0.40240192637379835,-0.40240192637379835,-2.1302217871904388,1.3254179344428418,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,46.70933333333333,36.72093088439875
2026-07-03 09:00:00,2026-07-03,10,21.0,-0.3005540259650341,-0.5056421699999999,-0.40240192637379835,-0.09651099999999957,-0.40240192637379835,-0.40240192637379835,-2.1302217871904388,1.3254179344428418,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.81733333333333,28.94425281202622
2026-07-03 10:00:00,2026-07-03,11,23.1,-0.3506554629259705,-0.5150285099999999,-0.40240192637379835,-0.32269399999999937,-0.40240192637379835,-0.40240192637379835,-2.1302217871904388,1.3254179344428418,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.884,28.996663366496993
2026-07-03 11:00:00,2026-07-03,12,24.9,-0.3728026250569777,-0.5025564699999999,-0.3762201074016447,-0.33633600000000063,-0.3762201074016447,-0.3762201074016447,-2.104039968218285,1.3515997534149955,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,31.804666666666666,25.003503221369193
2026-07-03 12:00:00,2026-07-03,13,24.6,-0.3595621770043347,-0.5085110200000001,-0.3762201074016447,-0.4836260000000012,-0.3762201074016447,-0.3762201074016447,-2.104039968218285,1.3515997534149955,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,24.10666666666667,18.95165649662964
2026-07-03 13:00:00,2026-07-03,14,25.3,-0.41171437899121865,-0.49819652000000025,-0.43704331145563496,-0.9429750000000006,-0.43704331145563496,-0.43704331145563496,-2.164863172272275,1.2907765493610053,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,25.945333333333334,20.397139588933413
2026-07-03 14:00:00,2026-07-03,15,25.2,-0.4624127380166676,-0.5082816200000003,-0.43730324974154783,-0.9303809999999995,-0.43730324974154783,-0.43730324974154783,-2.165123110558188,1.2905166110750923,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,26.921333333333333,21.164430106385453
2026-07-03 15:00:00,2026-07-03,16,24.4,-0.4421195598838883,-0.5683299100000002,-0.3468019156265184,-0.694386000000001,-0.3468019156265184,-0.3468019156265184,-2.0746217764431587,1.3810179451901217,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,32.778666666666666,25.76922142218711
2026-07-03 16:00:00,2026-07-03,17,24.6,-0.34776604513278964,-0.5036876700000001,-0.32968402668102165,-0.31319499999999967,-0.32968402668102165,-0.32968402668102165,-2.0575038874976617,1.3981358341356185,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,61.599333333333334,48.42682822544474
2026-07-03 17:00:00,2026-07-03,18,24.2,-0.3434310735230074,-0.4829854100000003,-0.33964759886827517,-0.746446,-0.33964759886827517,-0.33964759886827517,-2.067467459684915,1.388172261948365,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,76.64433333333334,60.25458010563526
2026-07-03 18:00:00,2026-07-03,19,23.0,-0.2065819637694375,-0.48213873999999973,-0.28978274877258103,0.003580999999999404,-0.28978274877258103,-0.28978274877258103,-2.017602609589221,1.4380371120440592,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,112.38000000000001,88.34847167137329
2026-07-03 19:00:00,2026-07-03,20,21.9,-0.12994315819515145,-0.3497208500000001,-0.2166295221723988,0.03851000000000111,-0.2166295221723988,-0.2166295221723988,-1.944449382989039,1.5111903386442413,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,106.62866666666667,83.82701313718015
2026-07-03 20:00:00,2026-07-03,21,20.5,-0.021025209898854702,-0.23987683,-0.217046442619044,0.31418100000000215,-0.217046442619044,-0.217046442619044,-1.9448663034356841,1.5107734181975963,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,110.325,86.73291632981186
2026-07-03 21:00:00,2026-07-03,22,20.0,-0.005673530810534788,-0.21497383000000003,-0.25497223960408066,0.45322500000000154,-0.25497223960408066,-0.25497223960408066,-1.982792100420721,1.4728476212125594,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,106.30433333333333,83.57203578967984
2026-07-03 22:00:00,2026-07-03,23,18.8,-0.052200203698100134,-0.23987018000000002,-0.2036311985154947,0.22992200000000018,-0.2036311985154947,-0.2036311985154947,-1.9314510593321348,1.5241886623011456,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,103.35,81.24946206830778
2026-07-03 23:00:00,2026-07-03,24,17.9,-0.01831590601595512,-0.19582314999999997,-0.2036311985154947,0.2187209999999995,-0.2036311985154947,-0.2036311985154947,-1.9314510593321348,1.5241886623011456,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,100.27566666666667,78.83254934888832
2026-07-04 00:00:00,2026-07-04,1,17.3,-0.0011060608098055758,-0.2008883500000001,-0.34260978893755634,0.16394599999999926,-0.34260978893755634,-0.34260978893755634,-2.0704296497541965,1.3852100718790838,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,89.09366666666666,70.04172704750644
2026-07-04 01:00:00,2026-07-04,2,16.3,-0.05182480046961102,-0.3164073700000003,-0.315711776864529,0.3594559999999998,-0.315711776864529,-0.315711776864529,-2.043531637681169,1.4121080839521112,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,86.52533333333334,68.02261043652011
2026-07-04 02:00:00,2026-07-04,3,15.0,-0.03504861712851476,-0.33929069000000006,-0.3110423863619741,0.20218500000000006,-0.3110423863619741,-0.3110423863619741,-2.0388622471786144,1.416777474454666,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,88.941,69.92170687776839
2026-07-04 03:00:00,2026-07-04,4,14.9,-0.04116181441944988,-0.3263370200000001,-0.3453946924541968,0.1533850000000001,-0.3453946924541968,-0.3453946924541968,-2.073214553270837,1.3824251683624433,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,84.279,66.25663680362759
2026-07-04 04:00:00,2026-07-04,5,15.1,-0.07540071596579545,-0.3612655200000001,-0.3907889417250689,0.09286900000000031,-0.3907889417250689,-0.3907889417250689,-2.118608802541709,1.3370309190915712,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,75.898,59.66784394833501
2026-07-04 05:00:00,2026-07-04,6,14.9,-0.10675920547071732,-0.37990954000000016,-0.3557704927941075,0.04753299999999938,-0.3557704927941075,-0.3557704927941075,-2.083590353610748,1.3720493680225327,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,73.53,57.80622105353334
2026-07-04 06:00:00,2026-07-04,7,15.8,-0.11521672963194995,-0.36621239000000005,-0.36110765490966146,-0.1356569999999998,-0.36110765490966146,-0.36110765490966146,-2.0889275157263016,1.3667122059069787,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,54.082,42.51701410332096
2026-07-04 07:00:00,2026-07-04,8,18.0,-0.11223018708948579,-0.3297244900000001,-0.36110765490966146,0.13516900000000032,-0.36110765490966146,-0.36110765490966146,-2.0889275157263016,1.3667122059069787,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,49.40566666666667,38.84067575996895
2026-07-04 08:00:00,2026-07-04,9,19.8,-0.14189408963914973,-0.40119147000000005,-0.37118495188817086,0.07902199999999993,-0.37118495188817086,-0.37118495188817086,-2.099004812704811,1.3566349089284693,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,46.70933333333333,36.72093088439875
2026-07-04 09:00:00,2026-07-04,10,21.1,-0.023800650365337184,-0.4117999599999999,-0.3603482125777959,1.2580809999999991,-0.3603482125777959,-0.3603482125777959,-2.088168073394436,1.3674716482388443,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.81733333333333,28.94425281202622
2026-07-04 10:00:00,2026-07-04,11,22.4,-0.08191353044529032,-0.4047452500000002,-0.3603482125777959,0.7461979999999997,-0.3603482125777959,-0.3603482125777959,-2.088168073394436,1.3674716482388443,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,36.884,28.996663366496993
2026-07-04 11:00:00,2026-07-04,12,22.5,-0.08645272510945146,-0.41115939999999995,-0.3603482125777959,0.5863649999999998,-0.3603482125777959,-0.3603482125777959,-2.088168073394436,1.3674716482388443,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,31.804666666666666,25.003503221369193
2026-07-04 12:00:00,2026-07-04,13,23.5,-0.1495181677182003,-0.43996594999999994,-0.37118495188817086,0.07699500000000059,-0.37118495188817086,-0.37118495188817086,-2.099004812704811,1.3566349089284693,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,24.10666666666667,18.95165649662964
2026-07-04 13:00:00,2026-07-04,14,24.5,-0.2222165963069811,-0.4412436600000001,-0.36328176607412715,-0.3958799999999998,-0.36328176607412715,-0.36328176607412715,-2.0911016268907674,1.364538094742513,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,25.945333333333334,20.397139588933413
2026-07-04 14:00:00,2026-07-04,15,25.8,-0.2069609200356376,-0.41690830000000006,-0.3450031329160172,-0.20737600000000023,-0.3450031329160172,-0.3450031329160172,-2.0728229937326574,1.382816727900623,nominal_90,gradient_boosting,available_weather=744;climatology_fallback=0,0.786158317061517,26.921333333333333,21.164430106385453
